IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.23.135,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,98,6.25
47.236.164.215,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,6.24
47.245.126.151,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,6.24
8.219.240.160,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,181,6.24
8.219.99.8,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,6.24
47.91.21.107,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,98,6.24
47.236.166.84,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,6.23
8.219.65.191,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,6.23
8.210.21.65,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,45,6.23
8.222.190.225,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,34,6.23
8.219.167.65,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,6.22
47.245.58.250,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,122,6.22
47.74.52.188,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,188,6.22
47.245.37.89,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,85,6.22
8.210.192.93,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,42,6.22
8.219.107.199,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,6.22
47.245.40.55,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,152,6.22
8.219.220.122,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,6.21
8.222.208.83,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,6.21
47.245.34.140,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,96,6.21
47.245.41.169,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,201,6.21
8.222.167.8,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,41,6.21
47.74.52.104,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,135,6.21
8.219.170.232,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,190,6.2
47.74.15.117,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,103,6.2
8.219.78.222,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,6.2
47.245.113.117,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,54,6.2
8.218.65.237,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,50,6.19
47.245.108.213,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,6.19
47.236.164.215,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,6.19
8.209.240.229,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,83,6.19
8.210.21.65,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,39,6.19
47.243.42.219,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,77,6.19
47.91.14.47,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,72,6.19
47.243.162.49,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,110,6.19
8.210.55.134,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,36,6.19
8.219.228.30,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,6.19
8.222.191.158,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,62,6.19
47.245.58.175,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,6.18
47.245.59.244,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,106,6.18
8.222.136.196,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,60,6.18
47.74.8.238,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,6.18
47.236.204.152,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,45,6.18
47.236.189.173,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,6.18
8.217.49.34,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,51,6.18
47.243.42.219,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,105,6.18
8.219.210.226,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,42,6.18
8.219.250.239,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,72,6.18
47.242.232.14,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,36,6.17
47.91.31.231,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,71,6.17
8.219.173.233,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,204,6.17
47.245.42.162,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,166,6.17
8.218.201.73,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,70,6.16
8.219.126.240,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,92,6.16
8.218.149.193,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,61,6.16
47.74.20.69,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,103,6.16
47.236.146.249,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,6.16
47.74.50.249,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,111,6.16
47.236.123.218,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,7,6.16
47.74.36.154,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,217,6.15
47.236.165.25,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,117,6.15
47.236.19.51,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,72,6.15
8.219.90.32,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,76,6.15
47.245.37.12,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,100,6.14
47.236.12.73,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,118,6.14
8.219.173.239,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,87,6.14
47.236.176.144,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,119,6.14
8.219.161.102,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,6.14
47.245.113.12,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,40,6.14
47.91.29.240,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.14
47.74.52.104,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.14
8.209.242.25,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,116,6.13
47.245.37.41,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,192,6.13
47.236.23.135,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,79,6.13
47.245.113.117,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,6.13
47.91.18.207,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,111,6.13
47.245.34.140,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,6.13
47.236.130.95,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,6.13
8.218.181.189,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,46,6.13
47.245.15.236,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,273,6.13
47.245.34.140,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,214,6.13
8.222.153.11,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,107,6.12
8.219.250.239,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,62,6.12
8.219.245.232,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,6.12
47.236.164.215,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,6.12
47.236.161.110,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,128,6.12
47.74.41.136,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,81,6.12
8.219.101.72,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,6.12
8.219.249.148,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,206,6.12
47.245.58.250,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.12
47.74.36.154,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,6.12
8.219.141.174,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,145,6.11
47.236.169.164,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,116,6.11
47.243.107.148,443,443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,41,6.11
47.91.22.115,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,146,6.11
8.209.241.128,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,6.11
47.74.15.80,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,70,6.11
47.236.97.254,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,31,6.1
47.74.50.249,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,244,6.1
47.236.97.90,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,100,6.1
47.245.53.50,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,303,6.1
8.219.238.145,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,72,6.1
8.219.72.51,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,6.1
47.236.146.249,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,61,6.1
8.219.40.37,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,187,6.1
47.245.37.89,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,6.09
47.236.198.189,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,6.09
47.245.54.140,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,6.09
8.222.221.86,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,6.09
47.245.126.151,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,6.09
47.236.17.165,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,64,6.09
8.222.164.44,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,138,6.09
47.236.15.73,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,6.09
47.236.144.208,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,145,6.08
8.218.105.223,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,53,6.08
8.219.188.162,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,6.08
47.236.123.218,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,137,6.08
47.245.56.207,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,193,6.08
8.210.117.18,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,36,6.08
8.222.187.107,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,112,6.07
8.218.201.73,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,63,6.07
47.245.52.165,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,74,6.07
8.210.3.24,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,80,6.07
47.236.163.95,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,78,6.07
47.236.123.133,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,129,6.07
8.219.152.195,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,6.06
47.236.94.109,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,102,6.06
47.236.78.57,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,93,6.06
8.210.21.65,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,39,6.06
8.219.242.208,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,120,6.05
8.217.221.165,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,71,6.05
47.236.79.77,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,46,6.05
47.74.26.132,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,211,6.05
47.236.168.17,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,69,6.05
8.210.107.246,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,54,6.05
8.219.51.49,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,6.05
8.210.39.96,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,35,6.04
8.219.249.38,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,147,6.04
8.210.39.96,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,38,6.04
47.245.41.84,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,183,6.04
8.219.163.195,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,6.04
47.236.144.196,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,67,6.04
47.245.33.56,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,6.04
8.219.129.38,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,6.04
8.219.238.145,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,23,6.03
8.222.219.34,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,6.03
8.219.200.145,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,212,6.03
47.245.59.188,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,6.03
47.245.37.98,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,199,6.03
47.91.3.179,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,93,6.03
47.236.198.189,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,6.03
47.91.15.247,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,89,6.02
8.219.202.130,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,6.02
8.222.155.242,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,25,6.02
47.245.39.49,2095,2095,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,165,6.02
47.236.144.156,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,76,6.01
47.74.42.17,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,189,6.01
8.222.174.108,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,121,6.01
47.74.16.67,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,178,6.01
47.245.59.188,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,6
47.236.192.198,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,6
8.209.214.222,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,123,6
8.222.190.225,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,5.99
8.219.178.101,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,29,5.99
8.222.187.4,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,11,5.99
47.236.158.158,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,5.98
8.218.122.55,80,80,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,35,5.98
8.219.247.203,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,123,5.98
47.236.130.95,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,5.98
47.91.29.240,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,165,5.98
8.219.134.63,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,85,5.98
47.76.80.72,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,108,5.98
8.210.101.157,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,67,5.97
8.218.174.118,443,443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,70,5.97
8.222.191.158,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.97
8.219.210.93,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,10,5.97
8.219.228.186,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,159,5.97
8.219.210.93,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,163,5.97
47.236.166.184,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,105,5.97
47.245.80.142,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,5.97
8.218.143.10,8880,8880,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,79,5.97
47.236.169.141,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,5.97
8.210.21.65,2096,2096,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,38,5.97
8.218.126.53,2053,2053,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,51,5.96
8.219.92.89,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,5.96
8.219.213.112,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,24,5.96
8.219.40.255,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,5.95
8.219.174.213,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,244,5.95
47.245.15.236,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,286,5.95
8.219.173.233,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,16,5.95
8.219.0.162,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,19,5.95
47.236.148.174,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,5.95
47.245.37.94,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,5.95
8.222.211.16,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,64,5.94
8.219.195.47,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,162,5.94
47.236.150.13,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,14,5.94
47.236.161.110,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,96,5.94
47.236.7.246,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,30,5.93
8.219.106.156,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,214,5.93
47.236.168.17,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,34,5.93
47.74.15.120,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,86,5.93
47.245.55.94,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,5.93
47.243.42.219,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,49,5.93
47.245.14.216,2053,2053,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,273,5.93
47.245.26.167,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,5.93
8.219.141.174,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,5.93
47.91.16.214,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,73,5.93
47.74.36.154,2087,2087,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,157,5.93
47.245.80.142,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,87,5.92
8.210.192.93,8443,8443,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,72,5.92
47.245.58.175,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,105,5.92
8.209.243.99,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,115,5.92
47.245.110.13,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,5.92
8.222.136.247,2086,2086,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,5.91
47.245.41.69,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,5.91
47.245.33.158,2082,2082,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,5.91
47.245.33.158,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,5.91
47.74.9.174,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,169,5.91
47.74.43.24,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,163,5.91
47.243.107.148,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,75,5.91
47.91.2.165,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,5.91
47.245.37.29,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,101,5.91
47.236.130.95,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,13,5.91
8.219.111.147,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,15,5.91
47.91.23.146,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,131,5.9
8.219.179.34,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,152,5.9
47.91.2.5,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,79,5.9
8.219.139.13,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,48,5.9
47.91.29.240,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,5.9
47.74.34.162,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,78,5.9
8.219.201.174,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,34,5.9
8.219.215.12,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,17,5.9
8.219.253.18,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,5.89
47.74.10.100,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,75,5.89
8.209.215.247,2086,2086,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,80,5.89
8.219.213.133,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,9,5.89
47.91.18.207,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,107,5.89
47.245.39.49,2086,2086,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,150,5.89
8.219.170.223,2087,2087,TRUE,SIN-Singapore,Asia Pacific,Singapore,215,5.89
8.219.99.8,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,119,5.88
47.91.14.47,8080,8080,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,77,5.88
8.219.4.122,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,3,5.88
47.76.37.57,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,70,5.88
47.236.169.15,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,144,5.88
47.245.9.99,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,285,5.88
8.219.191.40,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,26,5.87
8.219.201.8,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,22,5.87
47.236.145.85,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,37,5.87
47.236.121.7,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,118,5.87
8.219.245.232,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,6,5.87
47.245.114.163,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,5.87
47.245.6.9,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,170,5.87
8.219.174.142,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,159,5.87
8.218.136.25,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,66,5.87
8.218.127.249,2083,2083,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,93,5.87
47.236.103.153,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,134,5.87
47.74.15.117,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,211,5.87
47.242.202.230,2052,2052,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,34,5.87
47.74.15.120,2095,2095,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,5.87
47.245.126.151,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,5,5.86
8.219.197.111,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,38,5.86
8.219.124.227,2052,2052,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.86
8.219.111.147,8880,8880,FALSE,SIN-Singapore,Asia Pacific,Singapore,21,5.86
8.218.156.91,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,85,5.86
8.209.242.25,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,5.86
47.74.5.150,2096,2096,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,88,5.86
8.219.210.64,8443,8443,TRUE,SIN-Singapore,Asia Pacific,Singapore,197,5.86
47.236.87.206,2095,2095,FALSE,SIN-Singapore,Asia Pacific,Singapore,37,5.85
47.245.37.98,2052,2052,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,76,5.85
8.219.213.112,443,443,TRUE,SIN-Singapore,Asia Pacific,Singapore,81,5.85
8.222.212.116,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,18,5.85
47.236.202.91,80,80,FALSE,SIN-Singapore,Asia Pacific,Singapore,48,5.85
47.245.113.117,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,59,5.85
47.91.15.247,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,82,5.85
47.251.74.226,443,443,TRUE,LAX-Los Angeles,North America,Los Angeles,189,5.85
47.236.78.57,2096,2096,TRUE,SIN-Singapore,Asia Pacific,Singapore,86,5.85
8.222.211.16,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,20,5.85
47.236.125.62,8880,8880,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,101,5.85
47.236.11.68,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,75,5.85
8.209.248.161,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,113,5.84
47.74.34.38,8443,8443,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,115,5.84
47.245.56.121,2083,2083,TRUE,NRT-Tokyo,Asia Pacific,Tokyo,168,5.84
47.236.166.131,2082,2082,FALSE,SIN-Singapore,Asia Pacific,Singapore,7,5.83
47.74.34.140,2082,2082,FALSE,HKG-Hong Kong,Asia Pacific,Hong Kong,131,5.83
8.219.210.64,8080,8080,FALSE,SIN-Singapore,Asia Pacific,Singapore,12,5.83
8.219.179.34,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,80,5.83
47.91.16.214,80,80,FALSE,NRT-Tokyo,Asia Pacific,Tokyo,86,5.83
8.222.211.16,2053,2053,TRUE,SIN-Singapore,Asia Pacific,Singapore,65,5.82
47.245.114.163,2083,2083,TRUE,SIN-Singapore,Asia Pacific,Singapore,68,5.82
8.209.222.232,2087,2087,TRUE,HKG-Hong Kong,Asia Pacific,Hong Kong,129,5.82
