IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
168.138.206.236,8880,8880,false,NRT,Asia Pacific,Tokyo,92,4.18
132.145.112.168,2083,2083,true,NRT,Asia Pacific,Tokyo,71,4.17
158.101.140.252,2095,2095,false,NRT,Asia Pacific,Tokyo,80,4.17
193.123.94.216,443,443,true,CDG,Europe,Paris,76,4.16
138.3.215.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,139,4.15
168.138.212.40,2083,2083,true,NRT,Asia Pacific,Tokyo,137,4.15
131.186.59.232,2087,2087,true,HKG,Asia Pacific,Hong Kong,184,4.13
131.186.34.11,2082,2082,false,NRT,Asia Pacific,Tokyo,81,4.12
140.238.62.12,2053,2053,true,NRT,Asia Pacific,Tokyo,70,4.09
140.238.32.112,80,80,false,NRT,Asia Pacific,Tokyo,76,4.07
168.138.205.195,8443,8443,true,NRT,Asia Pacific,Tokyo,225,4.07
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,85,4.06
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,230,4.05
131.186.63.35,2096,2096,true,NRT,Asia Pacific,Tokyo,104,4.05
132.145.121.242,2086,2086,false,HKG,Asia Pacific,Hong Kong,129,4.04
131.186.59.94,2096,2096,true,NRT,Asia Pacific,Tokyo,125,4.04
140.238.83.58,443,443,true,FRA,Europe,Frankfurt,214,4.03
158.101.143.49,2087,2087,true,NRT,Asia Pacific,Tokyo,84,4.02
131.186.59.232,2082,2082,false,HKG,Asia Pacific,Hong Kong,139,4.01
138.3.211.101,2053,2053,true,NRT,Asia Pacific,Tokyo,76,3.99
141.145.205.115,8443,8443,true,CDG,Europe,Paris,168,3.99
138.3.217.39,80,80,false,NRT,Asia Pacific,Tokyo,76,3.99
192.18.150.176,2087,443,true,YYZ,North America,Toronto,287,3.94
168.138.195.31,8443,8443,true,NRT,Asia Pacific,Tokyo,95,3.94
129.153.165.237,443,443,true,IAD,North America,Ashburn,252,3.94
141.147.102.164,443,443,true,FRA,Europe,Frankfurt,178,3.94
131.186.59.232,8443,8443,true,HKG,Asia Pacific,Hong Kong,177,3.93
193.123.233.143,2083,80,false,NRT,Asia Pacific,Tokyo,110,3.92
151.145.71.40,2087,2087,true,NRT,Asia Pacific,Tokyo,113,3.88
140.238.58.42,8080,8080,false,NRT,Asia Pacific,Tokyo,74,3.86
138.3.218.160,2096,2096,true,NRT,Asia Pacific,Tokyo,142,3.84
158.101.140.252,2082,2082,false,NRT,Asia Pacific,Tokyo,80,3.78
131.186.61.45,2053,2053,true,NRT,Asia Pacific,Tokyo,96,3.77
168.138.212.74,2053,2053,true,NRT,Asia Pacific,Tokyo,93,3.77
138.3.218.160,8443,8443,true,NRT,Asia Pacific,Tokyo,77,3.76
140.238.39.87,8443,8443,true,NRT,Asia Pacific,Tokyo,123,3.74
131.186.47.223,2053,2053,true,NRT,Asia Pacific,Tokyo,89,3.74
152.70.73.77,443,0,true,CDG,Europe,Paris,45,3.72
141.147.68.194,443,443,true,CDG,Europe,Paris,186,3.70
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,142,3.66
129.153.213.8,443,443,true,LAX,North America,Los Angeles,188,3.63
131.186.61.45,2083,2083,true,NRT,Asia Pacific,Tokyo,130,3.62
132.145.121.242,2052,2052,false,HKG,Asia Pacific,Hong Kong,136,3.56
164.152.34.166,80,8080,false,GRU,South America,São Paulo,362,3.55
141.147.80.144,443,443,true,FRA,Europe,Frankfurt,200,3.55
168.138.211.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,238,3.54
141.147.175.230,2083,2083,true,NRT,Asia Pacific,Tokyo,95,3.53
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,71,3.53
141.147.118.113,443,443,true,FRA,Europe,Frankfurt,188,3.51
138.3.218.160,8880,8880,false,NRT,Asia Pacific,Tokyo,82,3.51
193.123.94.216,8443,443,true,MXP,Europe,Milan,90,3.51
151.145.64.170,8080,8080,false,NRT,Asia Pacific,Tokyo,80,3.49
140.238.32.184,2053,2053,true,NRT,Asia Pacific,Tokyo,108,3.49
168.138.205.38,2086,2086,false,NRT,Asia Pacific,Tokyo,88,3.43
168.138.208.17,2053,2053,true,NRT,Asia Pacific,Tokyo,176,3.42
158.101.89.33,2053,2053,true,NRT,Asia Pacific,Tokyo,96,3.41
138.3.215.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,148,3.40
138.3.215.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,151,3.40
131.186.27.112,2096,443,true,ICN,Asia Pacific,Seoul,136,3.39
168.138.196.237,2053,2053,true,NRT,Asia Pacific,Tokyo,164,3.38
151.145.64.170,80,80,false,NRT,Asia Pacific,Tokyo,84,3.38
131.186.34.11,2095,2095,false,NRT,Asia Pacific,Tokyo,68,3.33
131.186.59.232,2083,2083,true,HKG,Asia Pacific,Hong Kong,184,3.29
158.101.155.158,2083,2083,true,NRT,Asia Pacific,Tokyo,102,3.26
132.145.120.115,2087,2087,true,NRT,Asia Pacific,Tokyo,108,3.24
158.101.90.190,8880,8880,false,NRT,Asia Pacific,Tokyo,87,3.22
131.186.43.107,2086,2086,false,NRT,Asia Pacific,Tokyo,74,3.22
158.101.140.252,2052,2052,false,NRT,Asia Pacific,Tokyo,71,3.18
132.145.126.21,2083,2083,true,NRT,Asia Pacific,Tokyo,88,3.18
138.3.215.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,140,3.16
151.145.64.170,2052,2052,false,NRT,Asia Pacific,Tokyo,90,3.15
168.138.212.80,443,443,true,NRT,Asia Pacific,Tokyo,105,3.14
168.138.209.244,8080,8080,false,NRT,Asia Pacific,Tokyo,83,3.13
158.180.231.216,443,443,true,MRS,Europe,Marseille,229,3.03
141.147.80.39,443,443,true,FRA,Europe,Frankfurt,180,3.02
168.138.215.188,2083,2083,true,NRT,Asia Pacific,Tokyo,163,3.00
168.138.192.185,8880,8880,false,NRT,Asia Pacific,Tokyo,71,2.99
168.138.70.29,443,443,true,YYZ,North America,Toronto,278,2.99
158.101.146.160,2052,2052,false,NRT,Asia Pacific,Tokyo,85,2.98
141.147.40.44,8443,443,true,FRA,Europe,Frankfurt,167,2.96
158.101.140.252,8443,8443,true,NRT,Asia Pacific,Tokyo,91,2.94
131.186.44.38,80,80,false,NRT,Asia Pacific,Tokyo,67,2.92
158.101.92.156,2082,2082,false,NRT,Asia Pacific,Tokyo,75,2.90
138.3.215.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,135,2.88
158.101.68.48,2096,2096,true,NRT,Asia Pacific,Tokyo,68,2.86
168.138.211.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,144,2.86
140.238.33.165,2086,2086,false,NRT,Asia Pacific,Tokyo,80,2.85
140.238.32.112,2053,2053,true,NRT,Asia Pacific,Tokyo,87,2.81
141.147.69.81,443,443,true,FRA,Europe,Frankfurt,179,2.81
140.238.40.136,2086,2086,false,NRT,Asia Pacific,Tokyo,94,2.78
141.147.74.5,443,443,true,FRA,Europe,Frankfurt,209,2.75
141.147.65.8,443,443,true,FRA,Europe,Frankfurt,203,2.70
138.3.215.11,80,80,false,HKG,Asia Pacific,Hong Kong,141,2.69
158.101.175.51,8443,443,true,FRA,Europe,Frankfurt,229,2.68
151.145.69.105,8880,8880,false,HKG,Asia Pacific,Hong Kong,128,2.68
168.138.211.188,2086,2086,false,HKG,Asia Pacific,Hong Kong,132,2.66
151.145.64.170,8880,8880,false,NRT,Asia Pacific,Tokyo,85,2.66
140.238.32.112,8880,8880,false,NRT,Asia Pacific,Tokyo,99,2.65
158.101.140.252,80,80,false,NRT,Asia Pacific,Tokyo,70,2.65
158.101.140.252,2053,2053,true,NRT,Asia Pacific,Tokyo,77,2.63
132.145.121.125,2086,2086,false,NRT,Asia Pacific,Tokyo,71,2.63
143.47.182.56,8443,443,true,AMS,Europe,Amsterdam,185,2.63
131.186.45.88,2052,2052,false,NRT,Asia Pacific,Tokyo,76,2.62
168.138.215.188,2053,2053,true,NRT,Asia Pacific,Tokyo,203,2.61
131.186.37.69,8080,8080,false,NRT,Asia Pacific,Tokyo,81,2.59
138.3.215.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,150,2.58
168.138.214.62,8443,8443,true,NRT,Asia Pacific,Tokyo,114,2.54
168.138.215.188,2096,2096,true,NRT,Asia Pacific,Tokyo,114,2.52
132.145.114.14,8443,8443,true,NRT,Asia Pacific,Tokyo,74,2.51
138.3.212.162,2083,2083,true,NRT,Asia Pacific,Tokyo,113,2.51
132.145.121.125,2052,2052,false,NRT,Asia Pacific,Tokyo,79,2.48
141.147.82.94,443,443,true,FRA,Europe,Frankfurt,191,2.44
158.101.140.252,2095,2095,false,NRT,Asia Pacific,Tokyo,76,2.39
131.186.59.232,2086,2086,false,HKG,Asia Pacific,Hong Kong,131,2.39
131.186.40.31,2086,2086,false,HKG,Asia Pacific,Hong Kong,130,2.38
168.138.208.164,2087,2087,true,NRT,Asia Pacific,Tokyo,165,2.38
168.138.205.38,2087,2087,true,NRT,Asia Pacific,Tokyo,108,2.37
151.145.71.127,80,80,false,NRT,Asia Pacific,Tokyo,85,2.37
193.123.94.216,2087,443,true,MXP,Europe,Milan,79,2.36
131.186.43.107,8443,8443,true,NRT,Asia Pacific,Tokyo,124,2.34
158.101.148.221,2095,2095,false,HKG,Asia Pacific,Hong Kong,131,2.33
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,174,2.31
168.138.211.217,2082,2082,false,NRT,Asia Pacific,Tokyo,69,2.31
158.101.158.251,8443,8443,true,NRT,Asia Pacific,Tokyo,79,2.29
158.101.92.156,2083,2083,true,NRT,Asia Pacific,Tokyo,142,2.29
140.238.32.112,2052,2052,false,NRT,Asia Pacific,Tokyo,69,2.29
158.101.92.156,2086,2086,false,NRT,Asia Pacific,Tokyo,80,2.28
138.3.254.39,443,443,true,FRA,Europe,Frankfurt,208,2.27
158.101.169.13,8443,443,true,FRA,Europe,Frankfurt,199,2.24
151.145.64.170,2086,2086,false,NRT,Asia Pacific,Tokyo,81,2.21
158.101.155.246,2096,2096,true,NRT,Asia Pacific,Tokyo,120,2.20
151.145.64.170,2095,2095,false,NRT,Asia Pacific,Tokyo,90,2.18
168.138.212.184,8080,8080,false,NRT,Asia Pacific,Tokyo,74,2.15
151.145.68.104,8080,8080,false,NRT,Asia Pacific,Tokyo,85,2.10
131.186.41.255,2052,2052,false,NRT,Asia Pacific,Tokyo,76,2.09
168.138.196.237,2083,2083,true,NRT,Asia Pacific,Tokyo,141,2.08
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,168,2.02
132.145.121.125,8880,8880,false,NRT,Asia Pacific,Tokyo,79,1.98
158.101.140.252,2087,2087,true,NRT,Asia Pacific,Tokyo,107,1.97
131.186.44.38,2083,2083,true,NRT,Asia Pacific,Tokyo,130,1.96
141.147.190.128,443,443,true,NRT,Asia Pacific,Tokyo,117,1.93
131.186.59.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,162,1.93
132.145.127.21,8443,8443,true,NRT,Asia Pacific,Tokyo,89,1.89
168.138.196.164,2052,2052,false,HKG,Asia Pacific,Hong Kong,139,1.89
141.147.40.44,2053,443,true,FRA,Europe,Frankfurt,167,1.86
168.138.211.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,218,1.83
158.101.131.218,2053,2053,true,NRT,Asia Pacific,Tokyo,124,1.77
158.101.140.252,2096,2096,true,NRT,Asia Pacific,Tokyo,83,1.74
132.145.123.14,2083,2083,true,NRT,Asia Pacific,Tokyo,89,1.69
158.101.92.156,2087,2087,true,NRT,Asia Pacific,Tokyo,160,1.67
140.238.32.112,2095,2095,false,NRT,Asia Pacific,Tokyo,71,1.65
158.101.143.49,2082,2082,false,NRT,Asia Pacific,Tokyo,77,1.64
168.138.211.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,242,1.59
131.186.39.42,80,80,false,NRT,Asia Pacific,Tokyo,80,1.59
131.186.36.248,2096,2096,true,NRT,Asia Pacific,Tokyo,101,1.53
158.101.92.156,2095,2095,false,NRT,Asia Pacific,Tokyo,76,1.52
151.145.65.203,2096,2096,true,NRT,Asia Pacific,Tokyo,88,1.50
158.101.146.165,2083,2083,true,NRT,Asia Pacific,Tokyo,86,1.48
138.3.218.160,2087,2087,true,NRT,Asia Pacific,Tokyo,95,1.48
193.123.233.143,2096,80,false,NRT,Asia Pacific,Tokyo,118,1.43
168.138.208.17,2082,2082,false,NRT,Asia Pacific,Tokyo,72,1.41
158.101.148.221,8443,8443,true,HKG,Asia Pacific,Hong Kong,179,1.40
158.101.69.12,2087,2087,true,NRT,Asia Pacific,Tokyo,82,1.40
158.101.140.252,8080,8080,false,NRT,Asia Pacific,Tokyo,72,1.39
141.147.88.112,443,443,true,FRA,Europe,Frankfurt,187,1.36
140.238.32.112,2087,2087,true,NRT,Asia Pacific,Tokyo,132,1.35
131.186.43.207,2087,2087,true,NRT,Asia Pacific,Tokyo,95,1.35
158.101.68.100,80,80,false,NRT,Asia Pacific,Tokyo,74,1.33
140.238.32.112,2082,2082,false,NRT,Asia Pacific,Tokyo,72,1.32
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,267,1.28
158.101.159.212,8080,8080,false,NRT,Asia Pacific,Tokyo,79,1.28
140.238.32.112,8443,8443,true,NRT,Asia Pacific,Tokyo,121,1.28
158.101.140.252,2083,2083,true,NRT,Asia Pacific,Tokyo,104,1.27
140.238.32.112,2086,2086,false,NRT,Asia Pacific,Tokyo,79,1.25
132.145.120.115,8443,8443,true,NRT,Asia Pacific,Tokyo,77,1.23
131.186.40.31,2053,2053,true,HKG,Asia Pacific,Hong Kong,148,1.22
158.101.140.252,2087,2087,true,NRT,Asia Pacific,Tokyo,117,1.19
193.122.197.111,443,443,true,IAD,North America,Ashburn,256,1.19
158.101.140.252,8880,8880,false,NRT,Asia Pacific,Tokyo,79,1.17
168.138.206.109,2052,2052,false,NRT,Asia Pacific,Tokyo,89,1.12
151.145.64.170,2096,2096,true,NRT,Asia Pacific,Tokyo,267,1.12
158.101.92.156,2052,2052,false,NRT,Asia Pacific,Tokyo,72,1.11
151.145.65.8,8080,8080,false,NRT,Asia Pacific,Tokyo,72,1.10
140.238.61.224,2086,2086,false,NRT,Asia Pacific,Tokyo,82,1.09
151.145.64.170,2087,2087,true,NRT,Asia Pacific,Tokyo,167,1.07
158.101.140.252,2053,2053,true,NRT,Asia Pacific,Tokyo,92,1.06
132.145.121.242,2083,2083,true,HKG,Asia Pacific,Hong Kong,179,1.05
158.101.140.252,2083,2083,true,NRT,Asia Pacific,Tokyo,117,1.04
168.138.213.210,2096,2096,true,NRT,Asia Pacific,Tokyo,92,1.03
158.101.92.156,2096,2096,true,NRT,Asia Pacific,Tokyo,82,1.00
158.101.92.156,80,80,false,NRT,Asia Pacific,Tokyo,75,0.95
168.138.209.84,2086,2086,false,NRT,Asia Pacific,Tokyo,83,0.93
131.186.37.69,2086,2086,false,NRT,Asia Pacific,Tokyo,69,0.93
192.18.149.159,443,443,true,YYZ,North America,Toronto,282,0.91
158.101.92.156,8443,8443,true,NRT,Asia Pacific,Tokyo,91,0.90
151.145.64.170,2082,2082,false,NRT,Asia Pacific,Tokyo,70,0.89
144.21.39.70,443,443,true,FRA,Europe,Frankfurt,161,0.88
138.3.212.162,80,80,false,NRT,Asia Pacific,Tokyo,86,0.87
140.238.32.112,2096,2096,true,NRT,Asia Pacific,Tokyo,76,0.86
158.101.169.13,2053,443,true,FRA,Europe,Frankfurt,202,0.85
140.238.52.141,2082,2082,false,NRT,Asia Pacific,Tokyo,83,0.84
158.101.140.252,8443,8443,true,NRT,Asia Pacific,Tokyo,86,0.83
131.186.59.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,139,0.83
84.8.153.243,443,443,true,CDG,Europe,Paris,233,0.83
132.145.121.125,8443,8443,true,NRT,Asia Pacific,Tokyo,125,0.82
132.145.122.95,2053,2053,true,NRT,Asia Pacific,Tokyo,120,0.81
140.238.59.255,2096,2096,true,NRT,Asia Pacific,Tokyo,75,0.80
140.238.36.248,2082,2082,false,NRT,Asia Pacific,Tokyo,78,0.80
141.147.178.202,2096,2096,true,NRT,Asia Pacific,Tokyo,74,0.78
132.145.121.125,8080,8080,false,NRT,Asia Pacific,Tokyo,73,0.78
158.101.148.221,2096,2096,true,HKG,Asia Pacific,Hong Kong,179,0.77
158.101.88.214,2053,2053,true,NRT,Asia Pacific,Tokyo,145,0.75
141.147.83.167,443,443,true,CDG,Europe,Paris,224,0.75
84.235.167.76,443,443,true,FRA,Europe,Frankfurt,185,0.74
158.101.92.156,8880,8880,false,NRT,Asia Pacific,Tokyo,85,0.73
132.145.121.125,80,80,false,NRT,Asia Pacific,Tokyo,84,0.72
141.147.93.175,443,443,true,FRA,Europe,Frankfurt,165,0.72
132.145.121.175,2083,2083,true,NRT,Asia Pacific,Tokyo,146,0.71
158.101.32.53,2053,443,true,LAX,North America,Los Angeles,195,0.70
138.2.166.240,443,443,true,AMS,Europe,Amsterdam,163,0.70
131.186.40.31,2087,2087,true,HKG,Asia Pacific,Hong Kong,179,0.70
151.145.68.74,443,443,true,NRT,Asia Pacific,Tokyo,147,0.66
132.145.121.125,2087,2087,true,NRT,Asia Pacific,Tokyo,103,0.66
158.101.140.252,2096,2096,true,NRT,Asia Pacific,Tokyo,92,0.57
158.101.95.113,2083,2083,true,NRT,Asia Pacific,Tokyo,156,0.56
151.145.70.28,2095,2095,false,NRT,Asia Pacific,Tokyo,82,0.54
141.147.165.179,2087,2087,true,NRT,Asia Pacific,Tokyo,85,0.47
158.101.131.218,8080,8080,false,NRT,Asia Pacific,Tokyo,84,0.42
131.186.43.207,2052,2052,false,NRT,Asia Pacific,Tokyo,78,0.41
132.145.121.125,2053,2053,true,NRT,Asia Pacific,Tokyo,134,0.41
158.101.140.252,2086,2086,false,NRT,Asia Pacific,Tokyo,79,0.35
168.138.185.253,2095,0,false,SIN,Asia Pacific,Singapore,2,0.32
132.145.121.125,2083,2083,true,NRT,Asia Pacific,Tokyo,108,0.31
168.138.185.253,2052,0,false,SIN,Asia Pacific,Singapore,2,0.31
168.138.185.253,2082,0,false,SIN,Asia Pacific,Singapore,2,0.27
168.138.185.253,8080,0,false,SIN,Asia Pacific,Singapore,5,0.26
168.138.185.253,8443,0,true,SIN,Asia Pacific,Singapore,59,0.19
204.216.105.106,8443,8443,true,YUL,North America,Montréal,300,0.18
168.138.185.253,2086,0,false,SIN,Asia Pacific,Singapore,3,0.17
152.67.211.182,80,0,false,ICN,Asia Pacific,Seoul,72,0.17
168.138.185.253,2096,0,true,SIN,Asia Pacific,Singapore,43,0.16
168.138.185.253,8880,0,false,SIN,Asia Pacific,Singapore,2,0.12
168.138.185.253,2053,0,true,SIN,Asia Pacific,Singapore,70,0.12
168.138.185.253,2087,0,true,SIN,Asia Pacific,Singapore,20,0.11
84.8.141.133,80,0,false,JNB,Africa,Johannesburg,116,0.11
141.148.212.70,443,443,true,BOM,Asia Pacific,Mumbai,68,0.11
143.47.182.76,80,0,false,AMS,Europe,Amsterdam,193,0.10
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,71,0.10
168.138.197.87,80,0,false,NRT,Asia Pacific,Tokyo,80,0.09
152.69.209.160,80,0,false,SIN,Asia Pacific,Singapore,18,0.09
165.1.78.81,80,0,false,SJC,North America,San Jose,200,0.09
152.70.117.255,80,0,false,SJC,North America,San Jose,176,0.07
158.101.136.128,80,0,false,NRT,Asia Pacific,Tokyo,79,0.07
192.9.235.224,80,0,false,SJC,North America,San Jose,172,0.07
168.138.185.253,2083,0,true,SIN,Asia Pacific,Singapore,90,0.07
140.238.37.162,80,0,false,NRT,Asia Pacific,Tokyo,82,0.07
89.168.37.47,80,0,false,CDG,Europe,Paris,193,0.07
138.3.222.50,80,0,false,NRT,Asia Pacific,Tokyo,71,0.06
152.67.214.11,80,0,false,ICN,Asia Pacific,Seoul,72,0.06
158.179.202.138,80,0,false,ARN,Europe,Stockholm,187,0.06
168.138.185.253,80,0,false,SIN,Asia Pacific,Singapore,8,0.06
152.70.237.47,80,0,false,NRT,Asia Pacific,Tokyo,99,0.06
138.3.216.181,80,0,false,NRT,Asia Pacific,Tokyo,72,0.06
132.145.123.6,80,0,false,NRT,Asia Pacific,Tokyo,91,0.06
158.101.136.128,80,0,false,NRT,Asia Pacific,Tokyo,71,0.06
140.238.42.149,80,0,false,NRT,Asia Pacific,Tokyo,75,0.06
158.101.136.221,80,0,false,NRT,Asia Pacific,Tokyo,75,0.06
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,96,0.06
143.47.178.255,80,0,false,AMS,Europe,Amsterdam,173,0.06
138.3.244.36,80,0,false,FRA,Europe,Frankfurt,169,0.06
138.3.222.50,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.06
138.3.216.181,8080,0,false,NRT,Asia Pacific,Tokyo,88,0.06
140.238.37.162,2095,0,false,NRT,Asia Pacific,Tokyo,71,0.06
158.101.136.221,80,0,false,NRT,Asia Pacific,Tokyo,69,0.05
140.238.42.149,8080,0,false,NRT,Asia Pacific,Tokyo,76,0.05
158.101.136.221,2086,0,false,NRT,Asia Pacific,Tokyo,91,0.05
150.230.213.65,8880,0,false,NRT,Asia Pacific,Tokyo,92,0.05
158.101.136.221,8880,0,false,NRT,Asia Pacific,Tokyo,67,0.05
158.101.93.200,2086,0,false,NRT,Asia Pacific,Tokyo,79,0.05
132.145.127.203,8443,443,true,NRT,Asia Pacific,Tokyo,75,0.05
151.145.65.108,2052,0,false,NRT,Asia Pacific,Tokyo,80,0.05
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.05
144.24.87.205,80,0,false,ICN,Asia Pacific,Seoul,67,0.05
158.101.136.128,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.05
140.238.37.162,8880,0,false,NRT,Asia Pacific,Tokyo,78,0.05
138.3.222.50,2082,0,false,NRT,Asia Pacific,Tokyo,80,0.05
132.145.117.33,2082,0,false,NRT,Asia Pacific,Tokyo,70,0.05
151.145.65.108,2086,0,false,NRT,Asia Pacific,Tokyo,96,0.05
138.3.222.50,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.05
140.238.42.149,2095,0,false,NRT,Asia Pacific,Tokyo,80,0.05
158.101.136.221,8080,0,false,NRT,Asia Pacific,Tokyo,71,0.05
40.233.85.79,80,0,false,YYZ,North America,Toronto,265,0.05
158.101.136.221,2095,0,false,NRT,Asia Pacific,Tokyo,85,0.05
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,74,0.05
158.101.93.200,2052,0,false,NRT,Asia Pacific,Tokyo,83,0.05
140.238.42.149,2082,0,false,NRT,Asia Pacific,Tokyo,76,0.05
138.3.222.50,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
132.145.117.33,2052,0,false,NRT,Asia Pacific,Tokyo,78,0.05
158.101.136.128,2052,0,false,NRT,Asia Pacific,Tokyo,77,0.05
168.138.203.39,2082,0,false,NRT,Asia Pacific,Tokyo,78,0.05
158.101.136.128,2082,0,false,NRT,Asia Pacific,Tokyo,86,0.05
140.238.37.162,2082,0,false,NRT,Asia Pacific,Tokyo,79,0.05
158.101.136.221,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.05
138.3.216.181,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
132.145.117.33,8880,0,false,NRT,Asia Pacific,Tokyo,74,0.05
132.145.123.6,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.05
132.145.123.6,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.05
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,89,0.05
158.101.136.221,8880,0,false,NRT,Asia Pacific,Tokyo,89,0.05
158.101.136.221,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
158.101.93.200,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.05
140.238.37.162,2052,0,false,NRT,Asia Pacific,Tokyo,74,0.05
158.101.136.128,2095,0,false,NRT,Asia Pacific,Tokyo,82,0.05
158.101.136.128,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.05
151.145.65.108,2082,0,false,NRT,Asia Pacific,Tokyo,74,0.05
132.145.123.6,2052,0,false,NRT,Asia Pacific,Tokyo,71,0.05
141.147.87.18,443,443,true,FRA,Europe,Frankfurt,199,0.05
132.145.117.33,8080,0,false,NRT,Asia Pacific,Tokyo,83,0.05
132.145.123.6,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.05
158.101.93.200,8080,0,false,NRT,Asia Pacific,Tokyo,69,0.05
132.145.123.6,2095,0,false,NRT,Asia Pacific,Tokyo,83,0.05
158.101.136.128,2095,0,false,NRT,Asia Pacific,Tokyo,80,0.05
140.238.37.162,2086,0,false,NRT,Asia Pacific,Tokyo,83,0.05
158.101.93.200,2095,0,false,NRT,Asia Pacific,Tokyo,74,0.05
158.101.136.128,8880,0,false,NRT,Asia Pacific,Tokyo,77,0.05
140.238.42.149,2086,0,false,NRT,Asia Pacific,Tokyo,72,0.05
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.05
168.138.203.39,8880,0,false,NRT,Asia Pacific,Tokyo,90,0.05
158.101.136.128,8880,0,false,NRT,Asia Pacific,Tokyo,91,0.04
138.3.216.181,2082,0,false,NRT,Asia Pacific,Tokyo,84,0.04
138.3.216.181,2095,0,false,NRT,Asia Pacific,Tokyo,78,0.04
158.101.136.128,8080,0,false,NRT,Asia Pacific,Tokyo,88,0.04
158.101.136.221,2095,0,false,NRT,Asia Pacific,Tokyo,74,0.04
138.3.222.50,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.04
138.3.222.50,8080,0,false,NRT,Asia Pacific,Tokyo,90,0.04
158.101.136.221,2052,0,false,NRT,Asia Pacific,Tokyo,87,0.04
158.101.136.128,2052,0,false,NRT,Asia Pacific,Tokyo,69,0.04
168.138.203.39,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.04
150.230.108.82,2095,0,false,NRT,Asia Pacific,Tokyo,75,0.04
151.145.65.108,8880,0,false,NRT,Asia Pacific,Tokyo,70,0.04
168.138.203.39,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.04
158.101.136.128,2086,0,false,NRT,Asia Pacific,Tokyo,81,0.04
158.101.93.200,2082,0,false,NRT,Asia Pacific,Tokyo,82,0.04
138.3.216.181,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.04
168.138.203.39,2052,0,false,NRT,Asia Pacific,Tokyo,78,0.04
141.147.104.129,80,0,false,LHR,Europe,London,222,0.04
158.101.136.221,2052,0,false,NRT,Asia Pacific,Tokyo,82,0.04
138.3.216.181,2086,0,false,NRT,Asia Pacific,Tokyo,89,0.04
132.145.123.6,2082,0,false,NRT,Asia Pacific,Tokyo,91,0.04
151.145.65.108,2095,0,false,NRT,Asia Pacific,Tokyo,71,0.04
158.101.136.221,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.04
158.101.93.200,80,0,false,NRT,Asia Pacific,Tokyo,93,0.03
158.101.142.120,2095,0,false,NRT,Asia Pacific,Tokyo,71,0.03
168.138.203.39,8080,0,false,NRT,Asia Pacific,Tokyo,72,0.03
158.101.142.120,2095,0,false,NRT,Asia Pacific,Tokyo,93,0.03
138.2.154.115,80,0,false,AMS,Europe,Amsterdam,166,0.03
129.146.23.172,80,0,false,LAX,North America,Los Angeles,199,0.03
132.145.117.33,2087,0,true,NRT,Asia Pacific,Tokyo,115,0.03
68.233.110.141,80,0,false,BOM,Asia Pacific,Mumbai,44,0.03
140.238.37.162,2096,0,true,NRT,Asia Pacific,Tokyo,110,0.03
